-0.81141,0.17994
-0.81141,-0.44926
-0.81141,-1.5453
-0.81141,-1.8686
-0.81141,-1.8586
-0.81141,-1.7396
-0.81141,-1.5913
-0.81141,-1.506
-0.81141,-1.4509
-0.81141,-1.3641
-0.81141,-1.1768
-0.81141,-1.0423
-0.81141,-0.87189
-0.81141,-0.46476
-0.81141,-0.67219
-0.81141,-0.38858
-0.81141,-0.31716
-0.81141,-1.3179
-0.81141,-1.7357
-0.81141,-1.8006
-0.81141,-1.7313
-0.81141,-1.6432
-0.81141,-1.524
-0.81141,-1.3939
-0.81141,-1.2957
-0.81141,-1.1234
-0.81141,-0.6912
-0.81141,-0.44131
-0.81141,-0.15431
-0.81141,-0.1228
-0.81141,-0.52568
-0.81141,-0.67501
-0.81141,-1.1171
-0.81141,-1.3348
-0.81141,-1.477
-0.81141,-1.3465
-0.81141,-1.196
-0.81141,-0.86708
-0.81141,-0.6446
-0.81141,-0.36663
-0.81141,-1.0533
-0.81141,-1.4692
-0.81141,-1.6048
-0.81141,-1.568
-0.81141,-1.4904
-0.81141,-1.3799
-0.81141,-1.2882
-0.81141,-1.1861
-0.81141,-1.0442
-0.81141,-0.76085
-0.81141,-0.33322
-0.81141,-0.052432
-0.81141,-0.61537
-0.81141,-1.1691
-0.81141,-1.5327
-0.81141,-1.6427
-0.81141,-1.6711
-0.81141,-1.6175
-0.81141,-1.5601
-0.81141,-1.5066
-0.81141,-1.4838
-0.81141,-1.2912
-0.81141,-1.1709
-0.81141,-1.1624
-0.81141,-0.95573
-0.81141,-0.76288
-0.81141,-0.38466
-0.81141,-0.3403
-0.81141,-0.73523
-0.81141,-1.1776
-0.81141,-1.4396
-0.81141,-1.5332
-0.81141,-1.5541
-0.81141,-1.5629
-0.81141,-1.4358
-0.81141,-1.2329
-0.81141,-1.1719
-0.81141,-0.93118
-0.81141,-0.64254
-0.81141,-0.20827
-0.81141,-0.057134
-0.81141,-0.72747
-0.81141,-0.93146
-0.81141,-1.0588
-0.81141,-1.093
-0.81141,-1.1811
-0.81141,-1.0321
-0.81141,-0.59075
-0.81141,0.22531
-0.81141,-0.1651
-0.81141,-0.63861
-0.81141,-0.77418
-0.81141,-0.67645
-0.81141,-0.87053
-0.81141,-1.2819
-0.81141,-1.4274
-0.81141,-1.4015
-0.81141,-1.265
-0.81141,-1.1287
-0.81141,-0.78849
-0.81141,-0.14342
-0.81141,0.44035
-0.81141,-0.70514
-0.81141,-1.5982
-0.81141,-1.9103
-0.81141,-1.9173
-0.81141,-1.7887
-0.81141,-1.6621
1.8709,-1.5874
1.8709,0.93261
1.8709,4.2655
1.8709,5.7278
1.8709,5.8977
1.8709,5.595
1.8709,5.3019
1.8709,5.1582
1.8709,5.1311
1.8709,5.1526
1.8709,5.1779
1.8709,5.1917
1.8709,5.1952
1.8709,5.1938
1.8709,5.1916
1.8709,5.1904
1.8709,5.19
1.8709,5.19
1.8709,5.1902
1.8709,5.1903
1.8709,5.1904
1.8709,5.1904
1.8709,5.1904
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
1.8709,5.1903
-1.8338,5.1903
-1.8338,0.79245
-1.8338,-5.1101
-1.8338,-6.1901
-1.8338,-5.2833
-1.8338,-4.2339
-1.8338,-3.6664
-1.8338,-3.5272
-1.8338,-3.5861
-1.8338,-3.675
-1.8338,-3.7284
-1.8338,-3.7445
-1.8338,-3.7414
-1.8338,-3.734
-1.8338,-3.7291
-1.8338,-3.7273
-1.8338,-3.7274
-1.8338,-3.728
-1.8338,-3.7285
-1.8338,-3.7286
-1.8338,-3.7287
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
-1.8338,-3.7286
0.82054,-3.7286
0.82054,-1.561
0.82054,1.3337
0.82054,2.6804
0.82054,2.794
0.82054,2.4812
0.82054,2.1907
0.82054,2.0387
0.82054,1.9823
0.82054,1.9829
0.82054,1.9967
0.82054,2.0012
-1.7873,1.9884
-1.7873,-0.85748
-1.7873,-3.9846
-1.7873,-4.7558
-1.7873,-4.4345
-1.7873,-3.9462
-1.7873,-3.6519
-1.7873,-3.563
-1.7873,-3.5801
-1.7873,-3.6205
-1.7873,-3.6477
-1.7873,-3.6573
-1.7873,-3.6568
-1.7873,-3.6536
-1.7873,-3.6511
-1.7873,-3.6501
-1.7873,-3.6501
-1.7873,-3.6503
-1.7873,-3.6505
-1.7873,-3.6506
-1.7873,-3.6507
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
-1.7873,-3.6506
0.11578,-3.6506
0.11578,-2.0877
0.11578,-0.38833
0.11578,1.6269
0.11578,1.4744
0.11578,0.65224
0.11578,-0.95849
0.11578,-0.5758
0.11578,1.0638
0.11578,1.146
0.11578,0.43774
0.11578,-1.0607
0.11578,-0.96893
0.11578,0.53834
0.11578,1.5919
0.11578,1.2267
0.11578,0.37594
0.11578,-1.1122
0.11578,-0.77631
0.11578,0.54323
0.11578,1.4054
0.11578,0.9439
0.11578,-0.18335
0.11578,-1.0975
0.11578,-0.41942
0.11578,1.5043
0.11578,1.425
0.11578,0.51178
0.11578,-1.4937
0.11578,-1.2029
0.11578,0.072536
0.11578,1.8465
0.11578,1.5681
0.11578,0.71834
0.11578,-1.2026
0.11578,-1.0071
0.11578,0.012498
0.11578,2.2871
0.11578,1.9571
0.11578,0.94354
0.11578,-0.70693
0.11578,-1.4412
0.11578,-0.63088
0.11578,1.2833
0.11578,1.4045
0.11578,0.70154
0.11578,-1.3165
0.11578,-0.9763
-0.70574,0.060069
-0.70574,0.30089
-0.70574,-0.5069
-0.70574,-1.2498
-0.70574,-1.3293
-0.70574,-1.3162
-0.70574,-1.1729
-0.70574,-0.91133
-0.70574,-0.64333
-0.70574,-0.63983
-0.70574,-0.58038
-0.70574,-1.0046
1.6263,-1.2154
1.6263,1.0268
1.6263,3.3216
1.6263,4.5653
1.6263,4.8718
1.6263,4.744
1.6263,4.5497
1.6263,4.4327
1.6263,4.3973
1.6263,4.4041
1.6263,4.4202
1.6263,4.431
-0.019723,4.4349
-0.019723,2.5209
-0.019723,0.65536
-0.019723,-1.7917
-0.019723,-1.6368
-0.019723,-0.5566
-0.019723,1.7262
-0.019723,1.5201
-0.019723,0.40801
-0.019723,-0.98679
-0.019723,-0.86446
-0.019723,0.44494
-0.019723,1.1755
-0.019723,0.52658
-0.019723,-0.75578
-0.019723,-1.1518
-0.019723,-0.31045
-0.019723,1.098
-0.019723,0.63903
-0.019723,-0.79639
-0.019723,-0.81682
-0.019723,0.091557
-0.019723,0.023494
-0.019723,0.31251
0.27778,-0.55775
0.27778,-0.71526
0.27778,0.32143
0.27778,0.45728
0.27778,0.012647
0.27778,-0.12574
0.27778,0.15314
0.27778,0.98448
0.27778,0.89701
0.27778,-0.035368
0.27778,-0.50125
0.27778,-0.079589
0.27778,1.5525
0.27778,1.5616
0.27778,1.0078
0.27778,-0.090213
0.27778,-1.269
0.27778,-0.398
0.27778,1.09
0.27778,1.5513
0.27778,1.0953
0.27778,0.11682
0.27778,-0.93258
0.27778,-0.12078
-0.40553,1.2397
-0.40553,0.49636
-0.40553,-1.8373
-0.40553,-2.0916
-0.40553,-1.5672
-0.40553,-0.8218
-0.40553,0.23824
-0.40553,1.1902
-0.40553,-0.047927
-0.40553,-1.5002
-0.40553,-1.4521
-0.40553,-0.89149
-0.40553,-0.1124
-0.40553,0.34939
-0.40553,0.20704
-0.40553,-0.90956
-0.40553,-1.1575
-0.40553,-0.8067
-0.40553,-0.136
-0.40553,0.98989
-0.40553,0.34299
-0.40553,-1.1581
-0.40553,-1.5875
-0.40553,-1.268
0.39744,-0.61108
0.39744,0.6077
0.39744,1.6226
0.39744,1.5206
0.39744,1.027
0.39744,0.24987
0.39744,-0.32825
0.39744,-0.20212
0.39744,1.1208
0.39744,1.3387
0.39744,1.0316
0.39744,0.1927
-1.2076,-0.61104
-1.2076,-1.6356
-1.2076,-2.3218
-1.2076,-2.66
-1.2076,-2.732
-1.2076,-2.6888
-1.2076,-2.6326
-1.2076,-2.5986
-1.2076,-2.5882
-1.2076,-2.5895
-1.2076,-2.5941
-1.2076,-2.597
-1.2076,-2.5977
-1.2076,-2.5982
-1.2076,-2.5991
-1.2076,-2.5989
-1.2076,-2.5976
-1.2076,-2.5973
-1.2076,-2.5972
-1.2076,-2.5969
-1.2076,-2.5973
-1.2076,-2.5982
-1.2076,-2.5983
-1.2076,-2.599
0.54438,-2.5988
0.54438,-1.0572
0.54438,1.6236
0.54438,2.3067
0.54438,2.0265
0.54438,1.5648
0.54438,1.1038
0.54438,0.40048
0.54438,-0.11926
0.54438,0.68526
0.54438,1.3163
0.54438,1.4201
-0.39763,1.1792
-0.39763,-0.33987
-0.39763,-2.0389
-0.39763,-1.9814
-0.39763,-1.3602
-0.39763,-0.56874
-0.39763,0.92395
-0.39763,0.67595
-0.39763,-0.037769
-0.39763,-0.97901
-0.39763,-0.76855
-0.39763,0.080234
-0.39763,0.069819
-0.39763,-0.29723
-0.39763,-0.70041
-0.39763,-0.71694
-0.39763,-0.2008
-0.39763,0.25285
-0.39763,-0.3597
-0.39763,-0.30563
-0.39763,-0.3649
-0.39763,-0.53947
-0.39763,-0.47761
-0.39763,-0.26798
-0.39763,0.17591
-0.39763,0.23135
-0.39763,-0.38431
-0.39763,-1.0769
-0.39763,-0.92829
-0.39763,-0.41354
-0.39763,0.36696
-0.39763,-0.49175
-0.39763,-0.47687
-0.39763,-1.1889
-0.39763,-0.75314
-0.39763,0.084945
-0.39763,0.75393
-0.39763,0.085463
-0.39763,-0.72554
-0.39763,-1.3362
-0.39763,-1.1943
-0.39763,-0.63052
-0.39763,0.71289
-0.39763,0.65143
-0.39763,-0.44947
-0.39763,-0.94214
-0.39763,-0.22314
-0.39763,0.52501
0.030548,0.36621
0.030548,-0.68807
0.030548,-0.95076
0.030548,-0.28713
0.030548,0.60397
0.030548,0.52104
0.030548,-0.93116
0.030548,-0.90897
0.030548,0.10016
0.030548,1.2267
0.030548,0.84582
0.030548,-0.82397
-1.4936,-1.0558
-1.4936,-1.8613
-1.4936,-2.6839
-1.4936,-3.1552
-1.4936,-3.288
-1.4936,-3.2529
-1.4936,-3.185
-1.4936,-3.1412
-1.4936,-3.1264
-1.4936,-3.1277
-1.4936,-3.1332
-1.4936,-3.1372
0.89019,-3.1388
0.89019,-1.1111
0.89019,2.1219
0.89019,3.177
0.89019,3.0523
0.89019,2.6359
0.89019,2.3374
0.89019,2.2102
0.89019,2.186
0.89019,2.209
0.89019,2.2325
0.89019,2.2533
0.89019,2.2581
0.89019,2.2563
0.89019,2.2578
0.89019,2.2587
0.89019,2.2566
0.89019,2.2525
0.89019,2.2504
0.89019,2.2511
0.89019,2.2507
0.89019,2.2474
0.89019,2.2582
0.89019,2.2687
0.89019,2.2683
0.89019,2.262
0.89019,2.2561
0.89019,2.2523
0.89019,2.2536
0.89019,2.256
0.89019,2.2607
0.89019,2.2598
0.89019,2.2542
0.89019,2.2542
0.89019,2.2559
0.89019,2.2521
0.89019,2.2552
0.89019,2.2556
0.89019,2.2558
0.89019,2.2535
0.89019,2.2601
0.89019,2.2573
0.89019,2.2557
0.89019,2.2537
0.89019,2.2527
0.89019,2.2522
0.89019,2.2577
0.89019,2.2567
-1.8636,2.255
-1.8636,-0.74489
-1.8636,-3.7321
-1.8636,-4.6512
-1.8636,-4.4904
-1.8636,-4.086
-1.8636,-3.8107
-1.8636,-3.7118
-1.8636,-3.7153
-1.8636,-3.7477
-1.8636,-3.7726
-1.8636,-3.7828
-1.8636,-3.7835
-1.8636,-3.781
-1.8636,-3.7788
-1.8636,-3.7778
-1.8636,-3.7776
-1.8636,-3.7778
-1.8636,-3.778
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
-1.8636,-3.7781
0.93199,-3.7781
0.93199,-1.5035
0.93199,1.5681
0.93199,2.9689
0.93199,3.1095
0.93199,2.8019
0.93199,2.5121
0.93199,2.3672
0.93199,2.3325
0.93199,2.3494
0.93199,2.3724
0.93199,2.3852
0.93199,2.3921
0.93199,2.3898
0.93199,2.3878
0.93199,2.3885
0.93199,2.3901
0.93199,2.3913
0.93199,2.3887
0.93199,2.3881
0.93199,2.387
0.93199,2.3893
0.93199,2.3901
0.93199,2.3897
-0.8373,2.3883
-0.8373,0.45331
-0.8373,-3.2396
-0.8373,-3.6623
-0.8373,-2.8926
-0.8373,-2.149
-0.8373,-1.7568
-0.8373,-1.5638
-0.8373,-1.3183
-0.8373,-1.137
-0.8373,-1.0273
-0.8373,-0.86663
-0.8373,-0.79322
-0.8373,-0.80658
-0.8373,-0.64652
-0.8373,-1.007
-0.8373,-0.6836
-0.8373,-0.40046
-0.8373,-0.62712
-0.8373,-0.66361
-0.8373,-0.81362
-0.8373,-0.92313
-0.8373,-0.9829
-0.8373,-0.93899
1.6924,-0.8978
1.6924,1.6115
1.6924,3.8212
1.6924,4.8909
1.6924,5.0837
1.6924,4.9171
1.6924,4.7259
1.6924,4.623
1.6924,4.598
1.6924,4.6089
1.6924,4.6251
1.6924,4.6348
1.6924,4.6377
1.6924,4.6371
1.6924,4.6357
1.6924,4.6348
1.6924,4.6345
1.6924,4.6345
1.6924,4.6346
1.6924,4.6347
1.6924,4.6348
1.6924,4.6348
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
1.6924,4.6347
-1.0503,4.6347
-1.0503,1.4278
-1.0503,-1.9829
-1.0503,-3.1779
-1.0503,-3.0973
-1.0503,-2.6742
-1.0503,-2.3571
-1.0503,-2.2237
-1.0503,-2.1961
-1.0503,-2.2222
-1.0503,-2.2462
-1.0503,-2.2629
0.40529,-2.2628
0.40529,-0.95744
0.40529,1.4352
0.40529,2.0079
0.40529,1.6575
0.40529,1.0345
0.40529,0.10006
0.40529,-0.14364
0.40529,0.97293
0.40529,1.2507
0.40529,0.92605
0.40529,0.18838
0.40529,-0.51479
0.40529,0.46039
0.40529,1.0039
0.40529,0.7776
0.40529,-0.27304
0.40529,0.1509
0.40529,1.2415
0.40529,1.3743
0.40529,0.97317
0.40529,0.17424
0.40529,-0.75573
0.40529,0.1045
-1.3443,1.1257
-1.3443,-0.83072
-1.3443,-2.5989
-1.3443,-3.2598
-1.3443,-3.2605
-1.3443,-3.0627
-1.3443,-2.904
-1.3443,-2.8359
-1.3443,-2.8288
-1.3443,-2.8434
-1.3443,-2.857
-1.3443,-2.8637
1.6762,-2.8652
1.6762,-0.24999
1.6762,4.7554
1.6762,6.1717
1.6762,5.8033
1.6762,5.0835
1.6762,4.6183
1.6762,4.4621
1.6762,4.4766
1.6762,4.5351
1.6762,4.5776
1.6762,4.594
1.6762,4.5944
1.6762,4.5898
1.6762,4.586
1.6762,4.5843
1.6762,4.5841
1.6762,4.5845
1.6762,4.5848
1.6762,4.585
1.6762,4.585
1.6762,4.585
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
1.6762,4.5849
-0.039279,4.5849
-0.039279,2.5818
-0.039279,0.63677
-0.039279,-2.4012
-0.039279,-2.1572
-0.039279,-1.0229
-0.039279,0.47046
-0.039279,0.90184
-0.039279,-0.056435
-0.039279,-0.86769
-0.039279,-0.88833
-0.039279,-0.3786
1.3626,1.028
1.3626,2.0424
1.3626,3.1126
1.3626,3.6978
1.3626,3.8452
1.3626,3.7875
1.3626,3.6972
1.3626,3.6422
1.3626,3.6253
1.3626,3.6283
1.3626,3.6358
1.3626,3.6408
-0.75896,3.6426
-0.75896,1.232
-0.75896,-1.7332
-0.75896,-2.6444
-0.75896,-2.4456
-0.75896,-2.0088
-0.75896,-1.6593
-0.75896,-1.4009
-0.75896,-1.2215
-0.75896,-0.98803
-0.75896,-0.78579
-0.75896,-0.090856
1.6636,0.33188
1.6636,1.3991
1.6636,3.1854
1.6636,4.4016
1.6636,4.8387
1.6636,4.8235
1.6636,4.6803
1.6636,4.5702
1.6636,4.5252
1.6636,4.5221
1.6636,4.5332
1.6636,4.543
-1.0056,4.5475
-1.0056,1.4349
-1.0056,-1.927
-1.0056,-3.091
-1.0056,-3
-1.0056,-2.578
-1.0056,-2.2626
-1.0056,-2.1184
-1.0056,-2.0771
-1.0056,-2.0979
-1.0056,-2.1211
-1.0056,-2.1402
-1.0056,-2.1529
-1.0056,-2.161
-1.0056,-2.169
-1.0056,-2.1606
-1.0056,-2.1513
-1.0056,-2.1544
-1.0056,-2.1476
-1.0056,-2.1463
-1.0056,-2.1504
-1.0056,-2.1538
-1.0056,-2.1538
-1.0056,-2.151
-1.0056,-2.1513
-1.0056,-2.1481
-1.0056,-2.1458
-1.0056,-2.1542
-1.0056,-2.1649
-1.0056,-2.1591
-1.0056,-2.1519
-1.0056,-2.1498
-1.0056,-2.1411
-1.0056,-2.1492
-1.0056,-2.1499
-1.0056,-2.1554
1.4189,-2.1569
1.4189,0.029007
1.4189,3.9951
1.4189,5.0915
1.4189,4.7787
1.4189,4.1996
1.4189,3.8301
1.4189,3.7083
1.4189,3.7217
1.4189,3.7689
1.4189,3.8027
1.4189,3.8156
-0.85778,3.8157
-0.85778,1.2122
-0.85778,-1.9583
-0.85778,-2.8835
-0.85778,-2.6743
-0.85778,-2.2268
-0.85778,-1.9054
-0.85778,-1.7291
-0.85778,-1.6198
-0.85778,-1.6334
-0.85778,-1.674
-0.85778,-1.7289
0.60923,-1.7231
0.60923,-0.37612
0.60923,2.7412
0.60923,3.0732
0.60923,2.4041
0.60923,1.7582
0.60923,1.3038
0.60923,0.79332
0.60923,0.4168
0.60923,-0.039067
0.60923,0.39722
0.60923,0.74098
-0.37931,0.83196
-0.37931,-0.93896
-0.37931,-1.7787
-0.37931,-1.4688
-0.37931,-0.87321
-0.37931,0.13142
-0.37931,0.99197
-0.37931,0.24352
-0.37931,-1.7282
-0.37931,-1.8829
-0.37931,-1.3794
-0.37931,-0.54768
-0.37931,0.78134
-0.37931,0.086057
-0.37931,-2.5945
-0.37931,-2.541
-0.37931,-1.6894
-0.37931,-0.887
-0.37931,0.25349
-0.37931,1.484
-0.37931,0.54511
-0.37931,-1.0981
-0.37931,-1.543
-0.37931,-1.1452
-0.37931,-0.40387
-0.37931,0.42696
-0.37931,0.11456
-0.37931,-1.1504
-0.37931,-1.3455
-0.37931,-0.86489
-0.37931,0.066962
-0.37931,1.1812
-0.37931,0.17642
-0.37931,-2.1738
-0.37931,-2.2274
-0.37931,-1.5539
-0.37931,-0.75762
-0.37931,0.31956
-0.37931,0.16037
-0.37931,-0.089168
-0.37931,-0.42245
-0.37931,0.024238
-0.37931,0.14232
-0.37931,-0.61748
-0.37931,-0.78095
-0.37931,-0.01851
-0.37931,1.1382
-0.37931,0.28229
0.38686,-1.6074
0.38686,-1.0876
0.38686,0.59095
0.38686,1.3653
0.38686,1.1515
0.38686,0.50112
0.38686,-0.13751
0.38686,-1.023
0.38686,-0.090462
0.38686,1.58
0.38686,1.7413
0.38686,1.2652
0.38686,0.45053
0.38686,-0.52574
0.38686,0.17227
0.38686,1.49
0.38686,1.6184
0.38686,1.1568
0.38686,0.27451
0.38686,0.35958
0.38686,0.067886
0.38686,-0.21836
0.38686,0.17606
0.38686,1.219
-1.3644,1.2156
-1.3644,-1.037
-1.3644,-3.0467
-1.3644,-3.5772
-1.3644,-3.3989
-1.3644,-3.0971
-1.3644,-2.9089
-1.3644,-2.8486
-1.3644,-2.8562
-1.3644,-2.8806
-1.3644,-2.8976
-1.3644,-2.9041
0.60553,-2.9043
0.60553,-1.2015
0.60553,1.4497
0.60553,2.3015
0.60553,2.1633
0.60553,1.7742
0.60553,1.4188
0.60553,1.1736
0.60553,0.93493
0.60553,0.39074
0.60553,0.02051
0.60553,0.29836
0.60553,0.073811
0.60553,0.81831
0.60553,1.0857
0.60553,0.97203
0.60553,0.2989
0.60553,-1.0476
0.60553,-0.1166
0.60553,1.6781
0.60553,2.149
0.60553,1.9614
0.60553,1.611
0.60553,1.2141
-1.0833,0.77815
-1.0833,-1.605
-1.0833,-2.7371
-1.0833,-2.8893
-1.0833,-2.672
-1.0833,-2.4497
-1.0833,-2.3324
-1.0833,-2.3003
-1.0833,-2.3079
-1.0833,-2.3238
-1.0833,-2.3343
-1.0833,-2.3406
0.30175,-2.3406
0.30175,-1.1048
0.30175,1.0539
0.30175,1.6786
0.30175,1.3237
0.30175,0.52596
0.30175,0.096673
0.30175,0.64934
0.30175,0.8213
0.30175,0.098366
0.30175,-1.2736
0.30175,-0.58079
-1.3958,1.1746
-1.3958,-0.18989
-1.3958,-2.7847
-1.3958,-3.65
-1.3958,-3.5647
-1.3958,-3.2369
-1.3958,-3.0001
-1.3958,-2.9087
-1.3958,-2.9063
-1.3958,-2.9318
-1.3958,-2.953
-1.3958,-2.9624
-1.3958,-2.9634
-1.3958,-2.9615
-1.3958,-2.9597
-1.3958,-2.9588
-1.3958,-2.9586
-1.3958,-2.9588
-1.3958,-2.9591
-1.3958,-2.9591
-1.3958,-2.959
-1.3958,-2.9589
-1.3958,-2.959
-1.3958,-2.959
-1.3958,-2.959
-1.3958,-2.959
-1.3958,-2.959
-1.3958,-2.9591
-1.3958,-2.9591
-1.3958,-2.9589
-1.3958,-2.9589
-1.3958,-2.959
-1.3958,-2.959
-1.3958,-2.9591
-1.3958,-2.9589
-1.3958,-2.9587
0.75675,-2.9587
0.75675,-1.1068
0.75675,1.7535
0.75675,2.6815
0.75675,2.5827
0.75675,2.2218
0.75675,1.9463
0.75675,1.7926
0.75675,1.7243
0.75675,1.7034
0.75675,1.6334
0.75675,1.6007
0.75675,1.6589
0.75675,1.622
0.75675,1.6215
0.75675,1.6642
0.75675,1.6984
0.75675,1.7597
0.75675,1.7673
0.75675,1.7182
0.75675,1.7013
0.75675,1.7016
0.75675,1.6661
0.75675,1.6451
-1.72,1.6045
-1.72,-1.0914
-1.72,-3.5519
-1.72,-4.2823
-1.72,-4.1284
-1.72,-3.7862
-1.72,-3.5586
-1.72,-3.4792
-1.72,-3.4839
-1.72,-3.5115
-1.72,-3.5322
-1.72,-3.5405
-1.72,-3.5409
-1.72,-3.5387
-1.72,-3.5369
-1.72,-3.536
-1.72,-3.5359
-1.72,-3.5361
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5364
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
-1.72,-3.5363
1.7073,-3.5363
1.7073,-0.69849
1.7073,5.0181
1.7073,6.5643
1.7073,6.0863
1.7073,5.24
1.7073,4.7064
1.7073,4.5334
1.7073,4.555
1.7073,4.6243
1.7073,4.6732
1.7073,4.6915
1.7073,4.6915
1.7073,4.686
1.7073,4.6816
1.7073,4.6798
1.7073,4.6796
1.7073,4.68
1.7073,4.6804
1.7073,4.6806
1.7073,4.6806
1.7073,4.6806
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
1.7073,4.6805
